Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"bc -le ""scale=650;4*a(1)""","",0,5577,2671,1605632,432,1,0,8,27393
"bc -le ""scale=650;4*a(1)""","",0,5917,3398,1867776,448,1,0,18,29889
"bc -le ""scale=650;4*a(1)""","",0,5667,3258,1605632,432,1,0,9,30305
"bc -le ""scale=650;4*a(1)""","",0,5652,3554,1605632,431,1,0,5,28499
"bc -le ""scale=650;4*a(1)""","",0,5644,3485,1605632,431,1,0,8,27743
"bc -le ""scale=650;4*a(1)""","",0,5636,3524,1605632,431,1,0,10,27712
"bc -le ""scale=650;4*a(1)""","",0,5639,2664,1605632,431,1,0,9,27688
"bc -le ""scale=650;4*a(1)""","",0,5609,3432,1605632,431,1,0,7,27943
"bc -le ""scale=650;4*a(1)""","",0,5614,3471,1605632,431,1,0,8,27745
"bc -le ""scale=650;4*a(1)""","",0,5603,3392,1605632,431,1,0,6,27369
"bc -le ""scale=650;4*a(1)""","",0,5646,3489,1605632,431,1,0,9,27577
"bc -le ""scale=650;4*a(1)""","",0,5613,3494,1605632,431,1,0,9,27772
"bc -le ""scale=650;4*a(1)""","",0,5607,3510,1605632,431,1,0,10,27917
"bc -le ""scale=650;4*a(1)""","",0,5608,3538,1605632,431,1,0,7,27684
"bc -le ""scale=650;4*a(1)""","",0,5613,3473,1605632,431,1,0,6,27498
"bc -le ""scale=650;4*a(1)""","",0,5623,3416,1605632,434,1,0,6,27919
"bc -le ""scale=650;4*a(1)""","",0,5593,2894,1605632,431,1,0,6,27481
"bc -le ""scale=650;4*a(1)""","",0,5613,3341,1605632,431,1,0,8,27573
"bc -le ""scale=650;4*a(1)""","",0,5609,3486,1605632,431,1,0,9,27510
"bc -le ""scale=650;4*a(1)""","",0,5622,3522,1605632,431,1,0,9,27450
"bc -le ""scale=650;4*a(1)""","",0,5634,3479,1605632,431,1,0,8,27610
"bc -le ""scale=650;4*a(1)""","",0,5607,3466,1605632,433,1,0,9,27526
"bc -le ""scale=650;4*a(1)""","",0,5618,3459,1605632,432,1,0,9,27804
"bc -le ""scale=650;4*a(1)""","",0,5613,3402,1605632,432,1,0,7,27718
"bc -le ""scale=650;4*a(1)""","",0,5619,3457,1605632,432,1,0,6,27522
"bc -le ""scale=650;4*a(1)""","",0,5582,3463,1605632,432,1,0,7,27875
"bc -le ""scale=650;4*a(1)""","",0,5595,3500,1605632,432,1,0,6,27569
"bc -le ""scale=650;4*a(1)""","",0,5612,3464,1605632,432,1,0,6,27555
"bc -le ""scale=650;4*a(1)""","",0,5607,3473,1605632,433,1,0,6,27706
"bc -le ""scale=650;4*a(1)""","",0,5612,3442,1605632,432,1,0,9,27638
"bc -le ""scale=650;4*a(1)""","",0,5619,3335,1605632,432,1,0,5,27714
"bc -le ""scale=650;4*a(1)""","",0,5606,3341,1605632,432,1,0,6,27795
"bc -le ""scale=650;4*a(1)""","",0,5630,3459,1605632,432,1,0,8,27828
"bc -le ""scale=650;4*a(1)""","",0,5623,3505,1605632,432,1,0,6,27885
"bc -le ""scale=650;4*a(1)""","",0,5618,3516,1605632,434,1,0,13,28226
"bc -le ""scale=650;4*a(1)""","",0,5603,3470,1605632,432,1,0,5,27964
"bc -le ""scale=650;4*a(1)""","",0,5608,2136,1605632,433,1,0,9,27682
"bc -le ""scale=650;4*a(1)""","",0,5620,3446,1605632,432,1,0,6,27668
"bc -le ""scale=650;4*a(1)""","",0,5624,2219,1605632,432,1,0,8,27701
"bc -le ""scale=650;4*a(1)""","",0,5608,3483,1605632,432,1,0,7,27839
"bc -le ""scale=650;4*a(1)""","",0,5611,2649,1605632,432,1,0,6,27855
"bc -le ""scale=650;4*a(1)""","",0,5596,3501,1605632,432,1,0,7,27914
"bc -le ""scale=650;4*a(1)""","",0,5594,2100,1605632,432,1,0,8,27809
"bc -le ""scale=650;4*a(1)""","",0,5587,1424,1605632,432,1,0,3,28147
"bc -le ""scale=650;4*a(1)""","",0,5599,3537,1605632,432,1,0,10,28051
"bc -le ""scale=650;4*a(1)""","",0,5593,2746,1605632,432,1,0,10,27600
"bc -le ""scale=650;4*a(1)""","",0,5631,3491,1605632,432,1,0,7,27866
"bc -le ""scale=650;4*a(1)""","",0,5606,1674,1605632,432,1,0,7,27887
"bc -le ""scale=650;4*a(1)""","",0,5609,3504,1605632,432,1,0,7,27732
"bc -le ""scale=650;4*a(1)""","",0,5611,3478,1605632,432,1,0,8,27754
"bc -le ""scale=650;4*a(1)""","",0,5587,3442,1605632,432,1,0,9,27849
