Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"ls -lar","",0,744,3604,1949696,447,0,0,21,23865
"ls -lar","",0,743,3942,1687552,431,0,0,20,23875
"ls -lar","",0,772,3897,1867776,442,0,0,18,23990
"ls -lar","",0,753,4070,1851392,441,0,0,22,24093
"ls -lar","",0,733,3248,1949696,448,0,0,18,24564
"ls -lar","",0,757,4060,1867776,443,0,0,19,23963
"ls -lar","",0,718,4070,1851392,442,0,0,20,23963
"ls -lar","",0,733,4019,1802240,439,0,0,19,23884
"ls -lar","",0,759,4107,1933312,447,0,0,19,23752
"ls -lar","",0,766,4033,1949696,448,0,0,18,23822
"ls -lar","",0,749,3064,1687552,432,0,0,19,23737
"ls -lar","",0,766,4100,1884160,444,0,0,19,23789
"ls -lar","",0,724,3948,1687552,432,0,0,21,24104
"ls -lar","",0,745,4144,1949696,448,0,0,22,24260
"ls -lar","",0,751,4099,2146304,460,0,0,20,24212
"ls -lar","",0,752,2176,1933312,447,0,0,19,24353
"ls -lar","",0,758,4118,1867776,443,0,0,21,24089
"ls -lar","",0,760,4146,2146304,460,0,0,21,24330
"ls -lar","",0,747,4182,1982464,450,0,0,20,23908
"ls -lar","",0,764,4014,1687552,432,0,0,21,24121
"ls -lar","",0,750,3991,1949696,448,0,0,20,23782
"ls -lar","",0,730,3982,1687552,433,0,0,19,23638
"ls -lar","",0,766,4091,1966080,451,0,0,20,23989
"ls -lar","",0,723,4088,1687552,434,0,0,20,24192
"ls -lar","",0,733,4042,1654784,432,0,0,20,24155
"ls -lar","",0,771,4122,2129920,461,0,0,23,24273
"ls -lar","",0,763,4120,1687552,434,0,0,21,23736
"ls -lar","",0,753,3521,2146304,462,0,0,19,24029
"ls -lar","",0,748,3495,1949696,450,0,0,18,23997
"ls -lar","",0,737,2709,1851392,444,0,0,20,23882
"ls -lar","",0,760,2391,1835008,443,0,0,18,24071
"ls -lar","",0,766,2364,1851392,444,0,0,18,24011
"ls -lar","",0,760,2091,1687552,434,0,0,17,24074
"ls -lar","",0,744,2941,1900544,447,0,0,19,24100
"ls -lar","",0,723,4066,1654784,432,0,0,18,23954
"ls -lar","",0,771,2545,1949696,450,0,0,20,24040
"ls -lar","",0,741,4098,1949696,450,0,0,20,24173
"ls -lar","",0,753,4123,1687552,434,0,0,21,23987
"ls -lar","",0,752,4123,1884160,446,0,0,19,23795
"ls -lar","",0,767,4065,1867776,445,0,0,18,23913
"ls -lar","",0,718,4140,1933312,449,0,0,20,23911
"ls -lar","",0,716,4050,1949696,450,0,0,19,24058
"ls -lar","",0,744,4095,2113536,460,0,0,21,24028
"ls -lar","",0,771,3996,1867776,445,0,0,20,24042
"ls -lar","",0,754,3930,1900544,447,0,0,19,23714
"ls -lar","",0,739,3009,2097152,459,0,0,19,24703
"ls -lar","",0,740,4062,1949696,450,0,0,20,24203
"ls -lar","",0,739,3760,1949696,450,0,0,21,23794
"ls -lar","",0,760,3383,1851392,444,0,0,19,24112
"ls -lar","",0,724,2991,1851392,444,0,0,22,24078
"ls -lar","",0,754,2374,1687552,434,0,0,19,24030
"ls -lar","",0,753,2297,1949696,449,0,0,19,24283
"ls -lar","",0,765,2236,1949696,449,0,0,19,24030
"ls -lar","",0,729,2517,2097152,457,0,0,20,23930
"ls -lar","",0,756,3573,1687552,432,0,0,22,24016
"ls -lar","",0,763,4101,1949696,448,0,0,19,24203
