Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
ps A,,0,5621,22754,2654208,867,1,0,8,28963
ps A,,0,5651,22677,2654208,867,1,0,6,28909
ps A,,0,5654,22733,2654208,871,1,0,7,29027
ps A,,0,5619,22721,2654208,867,1,0,8,28894
ps A,,0,5624,23117,2654208,867,1,0,10,29367
ps A,,0,5651,22725,2654208,867,1,0,7,28966
ps A,,0,5661,22599,2654208,867,1,0,6,28872
ps A,,0,5627,22728,2654208,867,1,0,7,28974
ps A,,0,5624,22640,2654208,867,1,0,7,28868
ps A,,0,5656,22701,2654208,867,1,0,7,28929
ps A,,0,5641,22896,2654208,871,1,0,8,29141
ps A,,0,5648,22699,2654208,871,1,0,7,29267
ps A,,0,5615,22705,2654208,871,1,0,8,28895
ps A,,0,5665,22751,2654208,867,1,0,8,29045
ps A,,0,5670,22693,2654208,871,1,0,6,28983
ps A,,0,5612,22744,2654208,871,1,0,8,28946
ps A,,0,5602,22701,2654208,867,1,0,6,28879
ps A,,0,5648,22756,2654208,867,1,0,8,28995
ps A,,0,5644,22609,2654208,867,1,0,5,28831
ps A,,0,5609,22696,2654208,871,1,0,8,28886
ps A,,0,5605,22541,2654208,867,1,0,7,28762
ps A,,0,5640,22693,2654208,867,1,0,8,28897
ps A,,0,5624,22733,2654208,867,1,0,5,28923
ps A,,0,5638,22721,2654208,871,1,0,13,28990
ps A,,0,5636,22597,2654208,867,1,0,8,28820
ps A,,0,5649,22678,2654208,867,1,0,9,28928
ps A,,0,5619,22817,2654208,867,1,0,7,29007
ps A,,0,5617,23920,2654208,867,1,0,7,30167
ps A,,0,5617,22732,2654208,871,1,0,9,28947
ps A,,0,5663,22622,2654208,867,1,0,7,28880
ps A,,0,5633,22764,2654208,871,1,0,7,28956
ps A,,0,5612,22694,2654208,871,1,0,8,28966
ps A,,0,5646,22653,2654208,867,1,0,7,28882
ps A,,0,5652,22641,2654208,867,1,0,8,28924
ps A,,0,5653,22615,2654208,871,1,0,8,28836
ps A,,0,5639,22810,2654208,871,1,0,7,29081
ps A,,0,5638,22889,2654208,867,1,0,8,29082
ps A,,0,5653,22650,2654208,871,1,0,8,28926
ps A,,0,5628,22668,2654208,871,1,0,7,28936
ps A,,0,5639,22653,2654208,871,1,0,7,28890
ps A,,0,5647,22720,2654208,867,1,0,8,28966
ps A,,0,5649,22692,2654208,867,1,0,9,28898
ps A,,0,5606,22732,2654208,867,1,0,8,28979
ps A,,0,5603,22714,2654208,867,1,0,7,28908
ps A,,0,5635,22964,2654208,867,1,0,7,29165
ps A,,0,5636,22706,2654208,871,1,0,4,28920
ps A,,0,5604,22652,2654208,867,1,0,7,29143
ps A,,0,5608,22694,2654208,871,1,0,7,28878
ps A,,0,5662,22673,2654208,867,1,0,7,28924
ps A,,0,5634,22569,2654208,871,1,0,7,28817
ps A,,0,5615,22720,2654208,867,1,0,8,28913
ps A,,0,5608,22557,2654208,867,1,0,7,28776
ps A,,0,5642,22685,2654208,871,1,0,9,28914
ps A,,0,5635,22631,2654208,871,1,0,6,28899
ps A,,0,5617,22673,2654208,867,1,0,6,28883
ps A,,0,5640,22686,2654208,867,1,0,9,28907
ps A,,0,5628,22663,2654208,871,1,0,6,28896
ps A,,0,5646,22730,2654208,871,1,0,7,28985
